doc_id,date,iin,region,service_type,service,amount_kzt,channel,status,days_overdue,is_flagged,flag_reason,direction
D00712,2026-08-01,990043300043,Актюбинская,Штраф,Административный штраф,29876,ЦОН,Оплачено,0,0,,В бюджет
D00713,2026-08-01,990058300058,Туркестанская,Пособие,Пособие по инвалидности,36898,ЦОН,Назначено,0,0,,Из бюджета
D00714,2026-08-01,990076300076,Туркестанская,Пошлина,Пошлина за регистрацию недвижимости,13738,Мобильное приложение,Просрочено,116,0,,В бюджет
D00715,2026-08-01,990088300088,Павлодарская,Пособие,Адресная социальная помощь,41788,Банк,На рассмотрении,0,0,,Из бюджета
D00716,2026-08-01,990102300102,Жамбылская,Штраф,Административный штраф,10749,Мобильное приложение,Ожидает оплаты,0,0,,В бюджет
D00717,2026-08-01,990112300112,Костанайская,Пошлина,Пошлина за регистрацию недвижимости,2243,eGov,Оплачено,0,0,,В бюджет
D00718,2026-08-02,990079300079,Астана,Субсидия,Субсидия на коммунальные услуги,256203,ЦОН,Отказано,0,0,,Из бюджета
D00719,2026-08-02,990091300091,Мангистауская,Штраф,Штраф за превышение скорости,50428,Мобильное приложение,Оплачено,0,0,,В бюджет
D00720,2026-08-02,990097300097,Акмолинская,Налог,Налог на транспорт,92888,eGov,Ожидает оплаты,0,0,,В бюджет
D00721,2026-08-02,990116300116,Павлодарская,Пошлина,Пошлина за регистрацию недвижимости,3158,eGov,Оплачено,0,0,,В бюджет
D00722,2026-08-03,990013300013,Актюбинская,Штраф,Штраф за парковку,58440,ЦОН,Ожидает оплаты,0,0,,В бюджет
D00723,2026-08-03,990030300030,Шымкент,Штраф,Штраф за превышение скорости,95605,Банк,Оплачено,0,0,,В бюджет
D00724,2026-08-03,990072300072,Алматинская,Налог,ИПН индивидуального предпринимателя,29310,Мобильное приложение,Оплачено,0,0,,В бюджет
D00725,2026-08-03,990085300085,Мангистауская,Субсидия,Агросубсидия,327042,Мобильное приложение,На рассмотрении,0,0,,Из бюджета
D00726,2026-08-03,990098300098,Северо-Казахстанская,Налог,ИПН индивидуального предпринимателя,62454,Банк,Оплачено,0,0,,В бюджет
D00727,2026-08-03,990087300087,Кызылординская,Субсидия,Жилищная помощь,51520,ЦОН,Отказано,0,1,Отказ по субсидии: в регионе доля отказов заметно выше средней,Из бюджета
D00728,2026-08-04,990041300041,Павлодарская,Штраф,Штраф за парковку,79406,ЦОН,Оплачено,0,0,,В бюджет
D00729,2026-08-04,990070300070,Павлодарская,Пособие,Адресная социальная помощь,123110,Мобильное приложение,Назначено,0,0,,Из бюджета
D00730,2026-08-04,990084300084,Жамбылская,Штраф,Административный штраф,65405,Банк,Просрочено,18,0,,В бюджет
D00731,2026-08-04,990097300097,Акмолинская,Штраф,Штраф за парковку,90831,Банк,Просрочено,85,0,,В бюджет
D00732,2026-08-05,990081300081,Восточно-Казахстанская,Субсидия,Агросубсидия,69339,ЦОН,На рассмотрении,0,0,,Из бюджета
D00733,2026-08-06,990068300068,Алматы,Субсидия,Агросубсидия,111731,eGov,На рассмотрении,0,0,,Из бюджета
D00734,2026-08-06,990082300082,Актюбинская,Субсидия,Субсидия на коммунальные услуги,199234,ЦОН,Назначено,0,0,,Из бюджета
D00735,2026-08-06,990098300098,Северо-Казахстанская,Штраф,Административный штраф,40879,ЦОН,Ожидает оплаты,0,0,,В бюджет
D00736,2026-08-06,990103300103,Жамбылская,Налог,Налог на имущество,44320,Банк,Ожидает оплаты,0,0,,В бюджет
D00737,2026-08-06,990097300097,Кызылординская,Субсидия,Жилищная помощь,40594,ЦОН,Отказано,0,1,Отказ по субсидии: в регионе доля отказов заметно выше средней,Из бюджета
D00738,2026-08-07,990004300004,Карагандинская,Пошлина,Госпошлина за регистрацию авто,28684,Банк,Ожидает оплаты,0,0,,В бюджет
D00739,2026-08-07,990019300019,Атырауская,Налог,Земельный налог,85469,Банк,Ожидает оплаты,0,0,,В бюджет
D00740,2026-08-07,990031300031,Атырауская,Субсидия,Субсидия на коммунальные услуги,314692,Мобильное приложение,Отказано,0,0,,Из бюджета
D00741,2026-08-07,990037300037,Мангистауская,Субсидия,Жилищная помощь,261258,eGov,На рассмотрении,0,0,,Из бюджета
D00742,2026-08-07,990091300091,Мангистауская,Штраф,Штраф за парковку,89845,eGov,Ожидает оплаты,0,0,,В бюджет
D00743,2026-08-07,990097300097,Акмолинская,Субсидия,Субсидия на коммунальные услуги,377672,eGov,Отказано,0,0,,Из бюджета
D00744,2026-08-07,990110300110,Астана,Штраф,Штраф за парковку,66271,ЦОН,Оплачено,0,0,,В бюджет
D00745,2026-08-08,990030300030,Шымкент,Пособие,Адресная социальная помощь,147798,eGov,Назначено,0,0,,Из бюджета
D00746,2026-08-08,990031300031,Атырауская,Пошлина,Госпошлина за регистрацию авто,9930,eGov,Оплачено,0,0,,В бюджет
D00747,2026-08-08,990075300075,Атырауская,Пошлина,Пошлина за загранпаспорт,27336,Банк,Просрочено,168,0,,В бюджет
D00748,2026-08-08,990080300080,Туркестанская,Субсидия,Жилищная помощь,268058,ЦОН,Назначено,0,0,,Из бюджета
